imd_decile,age_group,age_idx,adm_base,adm_closed,adm_reduction,adm_pct_red,death_base,death_closed,death_reduction,death_pct_red,adm_avoided_abs,death_avoided_abs
3,50 to 54,12,0.4287025105928543,0.07596702047459197,0.35273549011826233,82.27978176065801,0.03925126317752751,0.006499059325475392,0.03275220385205212,83.44241993924851,113.73996154462407,10.560985528802698
3,55 to 59,13,0.6366568596314933,0.11417862998541235,0.5224782296460809,82.06590752018273,0.07258019377496487,0.012167813198368712,0.06041238057659616,83.23535311011285,156.88085675621136,18.139599864206126
3,60 to 64,14,1.1222858409989391,0.1927576943912979,0.9295281466076413,82.8245454634155,0.15710337958462126,0.025238107511759995,0.13186527207286125,83.93535035434047,230.03601984287533,32.633505993168065
3,65 to 69,15,1.1181806198931952,0.19409557403932406,0.9240850458538711,82.64184063055363,0.19001694315486997,0.030877812288145054,0.15913913086672493,83.74996893672865,187.44765425757828,32.28085652440536
3,70 to 74,16,1.7091401406131588,0.29562924967316895,1.4135108909399898,82.70304215269843,0.3373128222769592,0.05465714868401307,0.28265567359294613,83.79630269757861,265.4894188906219,53.08914915995115
3,75+,17,3.7164180381680834,0.6237377973138352,3.092680240854248,83.21669438400177,0.8898554826754953,0.14013990438809587,0.7497155782873994,84.2513860827443,1015.0708565190375,246.06954968860654
4,Under 1,1,0.00700095464759378,7.32545585681559e-4,0.006268409061912221,89.53649005663344,2.729448488584376e-4,2.6958021034286578e-5,2.4598682782415104e-4,90.1232717352844,0.31051300929560904,0.012185246591334789
4,1 to 4,2,0.030231907516976242,0.0027352014323449828,0.02749670608463126,90.95260055684851,0.0011786773222615284,1.0065066172215155e-4,0.0010780266605393768,91.46071110208237,5.731155044086539,0.22469374746902052
4,5 to 9,3,0.06881100203405906,0.0042667140196234144,0.06454428801443564,93.79937234817255,0.0027442466904306693,1.6041972863639324e-4,0.002583826961794276,94.1543255132352,17.339897760481644,0.6941481070837469
4,10 to 14,4,0.017856137267216146,0.0011689197067911584,0.01668721756042499,93.45368099887263,6.934603263579032e-4,4.277299585523026e-5,6.506873305026729e-4,93.83194766456552,4.154694039690829,0.16200464600839914
4,15 to 19,5,0.007808743057826248,6.523632084215081e-4,0.00715637984940474,91.64573346067928,2.3587242008468005e-4,1.8562414323620673e-5,2.1731000576105937e-4,92.13031590681241,1.6939267905501167,0.051437633043455264
4,20 to 24,6,0.015367526926606739,0.001797102992187164,0.013570423934419575,88.30584126665345,5.372946320147165e-4,5.9215059253636206e-5,4.780795727610803e-4,88.97903389959527,4.424518071948801,0.15587366464991978
4,25 to 29,7,0.08548560376733995,0.01050524102251094,0.07498036274482901,87.71109922659926,0.0038183852102866927,4.4222897462797026e-4,0.0033761562356587225,88.4184295121244,26.42632107510735,1.1899034015995897
4,30 to 34,8,0.1084221432473954,0.013806790989378107,0.09461535225801729,87.26570922152493,0.005401424502070085,6.523869374268352e-4,0.00474903756464325,87.9219465684134,33.12686618747467,1.6627400117288773
4,35 to 39,9,0.14892387982486174,0.01650908582538092,0.13241479399948083,88.9144132930219,0.008070089513118163,8.427418441369713e-4,0.007227347668981192,89.55721813534943,42.426171281902135,2.315667916375374
4,40 to 44,10,0.21484194033397142,0.024803620519754682,0.19003831981421673,88.45494483935609,0.01326303090244226,0.001442674958896069,0.01182035594354619,89.12258465272508,52.25987880419354,3.250556885769416
4,45 to 49,11,0.31565161016236926,0.0389769077485605,0.27667470241380876,87.65192177270661,0.02381227847397771,0.002771244528060041,0.02104103394591767,88.36211943729583,74.20578476376093,5.643329233124086
4,50 to 54,12,0.35749235214723957,0.04327372577323941,0.31421862637400017,87.89520236913589,0.03264591630050806,0.0037257242641477134,0.028920192036360346,88.58747222821945,87.61484475844027,8.063933589455896
4,55 to 59,13,0.551137591870705,0.06756225471667006,0.48357533715403495,87.7413089375112,0.06266618605908991,0.007245299840134846,0.055420886218955065,88.43826264885017,128.2801325687763,14.701739491280224
