lsoa_code,urban_rural
E01016717,Urban
E01016718,Urban
E01016719,Urban
E01016720,Urban
E01016721,Urban
E01016722,Urban
E01016723,Urban
E01016724,Urban
E01016725,Urban
E01016726,Urban
E01016727,Urban
E01016728,Urban
E01016729,Urban
E01016731,Urban
E01016732,Urban
E01016733,Urban
E01016734,Rural
E01016735,Urban
E01016736,Urban
E01016737,Urban
E01016738,Urban
E01016739,Urban
E01016740,Urban
E01016741,Urban
E01016742,Urban
E01016743,Urban
E01016744,Urban
E01016745,Urban
E01016746,Urban
E01016748,Urban
E01016750,Urban
E01016751,Urban
E01016752,Urban
E01016753,Urban
E01016754,Urban
E01016755,Urban
E01016756,Urban
E01016757,Urban
E01016758,Urban
E01016759,Rural
E01016760,Rural
E01016761,Rural
E01016762,Urban
E01016763,Urban
E01016764,Urban
E01016765,Urban
E01016766,Urban
E01016767,Urban
E01016768,Urban
E01016769,Urban
E01016770,Urban
E01016771,Urban
E01016772,Urban
E01016773,Urban
E01016774,Urban
E01016775,Urban
E01016776,Urban
E01016777,Urban
E01016778,Urban
E01016780,Urban
E01016781,Urban
E01016783,Urban
E01016784,Urban
E01016786,Urban
E01016787,Urban
E01016788,Urban
E01016789,Urban
E01016790,Urban
E01016791,Urban
E01016792,Urban
E01016793,Urban
E01016794,Urban
E01016795,Urban
E01016796,Rural
E01016797,Rural
E01016798,Rural
E01016799,Rural
E01016800,Rural
E01016801,Rural
E01016802,Rural
E01016803,Rural
E01016804,Urban
E01016805,Urban
E01016806,Urban
E01016807,Urban
E01016808,Urban
E01016809,Urban
E01016810,Urban
E01016811,Urban
E01016812,Urban
E01016813,Urban
E01016814,Urban
E01016815,Urban
E01016816,Urban
E01016817,Urban
E01016818,Urban
E01016819,Urban
E01016820,Urban
E01016821,Urban
E01016822,Urban
E01016823,Urban
E01016824,Urban
E01016825,Urban
E01016826,Urban
E01016827,Urban
E01016828,Urban
E01016829,Urban
E01016830,Urban
E01016831,Urban
E01016832,Urban
E01016833,Urban
E01016834,Urban
E01016835,Urban
E01016836,Urban
E01016837,Urban
E01016838,Urban
E01016839,Urban
E01016840,Urban
E01016841,Urban
E01016842,Urban
E01016843,Urban
E01016844,Urban
E01016845,Urban
E01016846,Urban
E01016847,Urban
E01016848,Urban
E01016849,Urban
E01016850,Urban
E01016851,Urban
E01016852,Urban
E01016853,Urban
E01016854,Urban
E01016855,Urban
E01016856,Urban
E01016857,Urban
E01016858,Urban
E01016859,Urban
E01016860,Urban
E01016861,Urban
E01016862,Urban
E01016863,Urban
E01016864,Urban
E01016865,Urban
E01016866,Urban
E01016867,Urban
E01016868,Urban
E01016869,Urban
E01016870,Urban
E01016871,Urban
E01016872,Urban
E01016873,Urban
E01016874,Urban
E01016875,Urban
E01016876,Urban
E01016877,Urban
E01016878,Urban
E01016879,Urban
E01016880,Urban
E01016881,Urban
E01016882,Urban
E01016883,Urban
E01016884,Urban
E01016885,Urban
E01016886,Urban
E01016887,Urban
E01016888,Urban
E01016889,Urban
E01016890,Urban
E01016891,Urban
E01016892,Urban
E01016893,Urban
E01016894,Urban
E01016895,Urban
E01016896,Urban
E01016897,Urban
E01016898,Urban
E01016899,Urban
E01016900,Urban
E01016901,Urban
E01016902,Urban
E01016903,Urban
E01016904,Urban
E01016905,Urban
E01016906,Urban
E01016907,Urban
E01016908,Urban
E01016909,Urban
E01016910,Urban
E01016911,Urban
E01016912,Urban
E01016913,Urban
E01016914,Urban
E01016915,Urban
E01016916,Urban
E01016917,Urban
E01016918,Urban
E01016919,Urban
E01016920,Urban
E01016921,Urban
E01016922,Urban
E01016923,Urban
E01016924,Urban
E01016925,Urban
E01016926,Urban
E01016927,Urban
E01016928,Urban
E01016929,Urban
E01016930,Urban
E01016931,Urban
E01016932,Urban
E01016933,Urban
E01016934,Urban
E01016935,Urban
E01016936,Urban
E01016937,Urban
E01016938,Urban
E01016939,Urban
E01016940,Urban
E01016941,Urban
E01016942,Urban
E01016943,Urban
E01016944,Urban
E01016945,Urban
E01016946,Urban
E01016947,Urban
E01016948,Urban
E01016949,Urban
E01016950,Urban
E01016951,Urban
E01016952,Urban
E01016953,Urban
E01016954,Urban
E01016955,Urban
E01016956,Urban
E01016957,Urban
E01016958,Urban
E01016959,Urban
E01016960,Urban
E01016961,Urban
E01016962,Urban
E01016963,Urban
E01016964,Urban
E01016966,Urban
E01016967,Urban
E01016968,Urban
E01016969,Urban
E01016970,Urban
E01016971,Urban
E01016972,Urban
E01016973,Urban
E01016974,Urban
E01016975,Urban
E01016976,Urban
E01016977,Urban
E01016978,Urban
E01016979,Urban
E01016980,Urban
E01016981,Urban
E01016982,Urban
E01016983,Urban
E01016984,Urban
E01016985,Urban
E01016986,Urban
E01016987,Urban
E01016988,Urban
E01016989,Urban
E01016990,Urban
E01016991,Urban
E01016992,Urban
E01016993,Urban
E01016994,Urban
E01016995,Urban
E01016996,Urban
E01016997,Urban
E01016998,Urban
E01016999,Urban
E01017000,Urban
E01017001,Urban
E01017002,Urban
E01017003,Urban
E01017004,Urban
E01017005,Urban
E01017006,Urban
E01017007,Urban
E01017008,Urban
E01017009,Urban
E01017010,Urban
E01017011,Urban
E01017012,Urban
E01017013,Urban
E01017014,Urban
E01017015,Urban
E01017016,Urban
E01017017,Urban
E01017018,Urban
E01017019,Urban
E01017020,Urban
E01017021,Urban
E01017022,Urban
E01017023,Urban
E01017024,Urban
E01017025,Urban
E01017026,Urban
E01017027,Urban
E01017028,Urban
E01017029,Urban
E01017030,Urban
E01017031,Urban
E01017032,Urban
E01017034,Urban
E01017035,Urban
E01017036,Urban
E01017037,Urban
E01017038,Urban
E01017039,Urban
E01017040,Urban
E01017041,Urban
E01017042,Urban
E01017043,Urban
E01017044,Urban
E01017045,Urban
E01017046,Urban
E01017047,Urban
E01017048,Urban
E01017049,Urban
E01017050,Urban
E01017051,Urban
E01017052,Urban
E01017053,Urban
E01017054,Urban
E01017055,Urban
E01017056,Urban
E01017057,Urban
E01017058,Urban
E01017059,Urban
E01017060,Urban
E01017061,Urban
E01017062,Urban
E01017063,Urban
E01017064,Urban
E01017066,Urban
E01017067,Urban
E01017068,Urban
E01017069,Urban
E01017070,Urban
E01017071,Urban
E01017072,Urban
E01017073,Urban
E01017074,Urban
E01017075,Urban
E01017076,Urban
E01017077,Urban
E01017078,Urban
E01017079,Urban
E01017080,Urban
E01017081,Urban
E01017082,Urban
E01017083,Urban
E01017084,Urban
E01017085,Urban
E01017086,Urban
E01017087,Urban
E01017088,Urban
E01017089,Urban
E01017090,Urban
E01017091,Urban
E01017092,Urban
E01017093,Urban
E01017094,Urban
E01017095,Urban
E01017096,Urban
E01017097,Urban
E01017098,Urban
E01017099,Urban
E01017100,Urban
E01017101,Urban
E01017102,Urban
E01017103,Urban
E01017104,Urban
E01017105,Urban
E01017106,Urban
E01017107,Urban
E01017108,Urban
E01017109,Urban
E01017110,Urban
E01017111,Urban
E01017112,Urban
E01017113,Urban
E01017114,Urban
E01017115,Urban
E01017116,Urban
E01017117,Urban
E01017118,Urban
E01017119,Urban
E01017120,Urban
E01017121,Urban
E01017122,Urban
E01017123,Urban
E01017124,Urban
E01017125,Urban
E01017126,Urban
E01017127,Urban
E01017128,Urban
E01017129,Urban
E01017130,Urban
E01017131,Urban
E01017132,Urban
E01017133,Urban
E01017135,Urban
E01017136,Urban
E01017137,Urban
E01017138,Urban
E01017139,Urban
E01017140,Urban
E01017142,Urban
E01017144,Urban
E01017145,Urban
E01017146,Urban
E01017147,Urban
E01017148,Urban
E01017149,Urban
E01017150,Urban
E01017151,Urban
E01017152,Urban
E01017153,Urban
E01017154,Urban
E01017155,Urban
E01017156,Urban
E01017157,Urban
E01017158,Urban
E01017159,Urban
E01017160,Urban
E01017162,Urban
E01017163,Urban
E01017164,Urban
E01017165,Urban
E01017166,Urban
E01017167,Urban
E01017168,Urban
E01017169,Urban
E01017170,Urban
E01017171,Urban
E01017172,Urban
E01017173,Urban
E01017174,Urban
E01017175,Urban
E01017176,Urban
E01017177,Urban
E01017178,Urban
E01017179,Urban
E01017180,Urban
E01017181,Urban
E01017182,Urban
E01017183,Urban
E01017184,Urban
E01017185,Urban
E01017186,Urban
E01017187,Urban
E01017188,Urban
E01017189,Urban
E01017190,Urban
E01017191,Urban
E01017192,Urban
E01017193,Urban
E01017194,Urban
E01017195,Urban
E01017196,Urban
E01017197,Urban
E01017198,Urban
E01017199,Urban
E01017200,Urban
E01017201,Urban
E01017202,Urban
E01017203,Urban
E01017204,Urban
E01017205,Urban
E01017206,Urban
E01017207,Urban
E01017208,Urban
E01017209,Urban
E01017210,Urban
E01017211,Urban
E01017212,Urban
E01017213,Urban
E01017214,Urban
E01017215,Urban
E01017216,Urban
E01017217,Urban
E01017218,Urban
E01017219,Urban
E01017220,Urban
E01017221,Urban
E01017222,Urban
E01017223,Urban
E01017224,Urban
E01017225,Urban
E01017226,Urban
E01017227,Urban
E01017228,Urban
E01017231,Urban
E01017232,Urban
E01017233,Urban
E01017234,Urban
E01017235,Urban
E01017236,Urban
E01017237,Urban
E01017238,Urban
E01017239,Urban
E01017240,Urban
E01017241,Urban
E01017242,Urban
E01017243,Urban
E01017244,Urban
E01017245,Urban
E01017246,Urban
E01017247,Urban
E01017248,Urban
E01017249,Urban
E01017250,Urban
E01017251,Urban
E01017252,Urban
E01017253,Urban
E01017254,Urban
E01017255,Urban
E01017256,Urban
E01017257,Urban
E01017258,Urban
E01017259,Urban
E01017260,Urban
E01017261,Urban
E01017262,Urban
E01017263,Urban
E01017264,Urban
E01017265,Urban
E01017266,Urban
E01017267,Urban
E01017270,Urban
E01017271,Urban
E01017272,Urban
E01017273,Urban
E01017274,Urban
E01017275,Urban
E01017276,Urban
E01017277,Urban
E01017278,Urban
E01017279,Urban
E01017280,Urban
E01017281,Urban
E01017282,Urban
E01017283,Urban
E01017284,Rural
E01017285,Rural
E01017286,Urban
E01017287,Urban
E01017288,Rural
E01017289,Rural
E01017290,Rural
E01017291,Rural
E01017292,Urban
E01017293,Urban
E01017294,Urban
E01017295,Urban
E01017296,Rural
E01017297,Rural
E01017298,Rural
E01017299,Rural
E01017300,Urban
E01017301,Urban
E01017302,Urban
E01017303,Urban
E01017304,Urban
E01017305,Urban
E01017306,Urban
E01017307,Urban
E01017308,Urban
E01017309,Urban
E01017310,Urban
E01017311,Urban
E01017312,Rural
E01017315,Rural
E01017316,Urban
E01017317,Urban
E01017318,Urban
E01017319,Urban
E01017320,Urban
E01017321,Urban
E01017322,Urban
E01017323,Rural
E01017324,Rural
E01017325,Urban
E01017326,Urban
E01017327,Urban
E01017328,Urban
E01017329,Urban
E01017331,Urban
E01017332,Urban
E01017333,Urban
E01017334,Urban
E01017335,Urban
E01017336,Urban
E01017337,Urban
E01017338,Urban
E01017339,Urban
E01017340,Urban
E01017341,Urban
E01017342,Urban
E01017343,Urban
E01017344,Urban
E01017345,Urban
E01017346,Urban
E01017347,Urban
E01017348,Urban
E01017349,Urban
E01017350,Urban
E01017351,Urban
E01017352,Urban
E01017353,Rural
E01017354,Rural
E01017355,Urban
E01017356,Urban
E01017357,Urban
E01017358,Urban
E01017359,Urban
E01017360,Urban
E01017361,Rural
E01017362,Rural
E01017363,Rural
E01017364,Rural
E01017365,Rural
E01017366,Rural
E01017367,Rural
E01017368,Rural
E01017369,Rural
E01017370,Rural
E01017371,Urban
E01017372,Urban
E01017373,Urban
E01017374,Urban
E01017375,Urban
E01017376,Rural
E01017377,Rural
E01017378,Rural
E01017379,Urban
E01017380,Urban
E01017381,Urban
E01017382,Urban
E01017383,Urban
E01017384,Urban
E01017385,Urban
E01017386,Urban
E01017387,Urban
E01017388,Urban
E01017389,Urban
E01017390,Urban
E01017391,Urban
E01017392,Urban
E01017393,Rural
E01017394,Rural
E01017397,Rural
E01017398,Rural
E01017399,Urban
E01017400,Urban
E01017401,Urban
E01017402,Urban
E01017403,Urban
E01017404,Urban
E01017405,Urban
E01017406,Urban
E01017407,Urban
E01017408,Rural
E01017409,Rural
E01017410,Rural
E01017411,Rural
E01017412,Rural
E01017413,Rural
E01017414,Rural
E01017415,Urban
E01017416,Rural
E01017417,Rural
E01017418,Rural
E01017419,Rural
E01017420,Rural
E01017421,Rural
E01017422,Rural
E01017423,Rural
E01017424,Rural
E01017425,Rural
E01017426,Rural
E01017427,Rural
E01017428,Rural
E01017429,Rural
E01017430,Urban
E01017431,Urban
E01017432,Urban
E01017433,Urban
E01017434,Urban
E01017435,Urban
E01017436,Urban
E01017437,Urban
E01017438,Urban
E01017439,Urban
E01017440,Urban
E01017441,Rural
E01017442,Rural
E01017443,Rural
E01017444,Rural
E01017445,Rural
E01017446,Rural
E01017447,Rural
E01017449,Rural
E01017450,Rural
E01017451,Rural
E01017452,Urban
E01017453,Urban
E01017454,Urban
E01017455,Urban
E01017456,Urban
E01017457,Urban
E01017458,Urban
E01017459,Rural
E01017460,Urban
E01017461,Rural
E01017462,Rural
E01017463,Rural
E01017464,Rural
E01017465,Rural
E01017466,Urban
E01017467,Urban
E01017468,Urban
E01017469,Urban
E01017470,Urban
E01017471,Urban
E01017472,Urban
E01017473,Urban
E01017474,Urban
E01017475,Urban
E01017476,Urban
E01017477,Urban
E01017478,Rural
E01017479,Rural
E01017480,Rural
E01017481,Rural
E01017482,Urban
E01017483,Urban
E01017484,Urban
E01017485,Urban
E01017486,Rural
E01017487,Rural
E01017488,Urban
E01017489,Urban
E01017490,Urban
E01017491,Urban
E01017492,Urban
E01017493,Urban
E01017495,Rural
E01017496,Rural
E01017497,Urban
E01017498,Urban
E01017499,Urban
E01017500,Urban
E01017501,Urban
E01017502,Urban
E01017503,Urban
E01017504,Rural
E01017505,Urban
E01017506,Urban
E01017507,Urban
E01017508,Urban
E01017509,Urban
E01017510,Urban
E01017511,Urban
E01017512,Urban
E01017513,Urban
E01017514,Urban
E01017515,Urban
E01017516,Urban
E01017517,Urban
E01017518,Urban
E01017519,Urban
E01017520,Urban
E01017521,Urban
E01017522,Urban
E01017523,Urban
E01017524,Urban
E01017525,Urban
E01017526,Urban
E01017527,Urban
E01017528,Rural
E01017529,Urban
E01017530,Urban
E01017531,Urban
E01017532,Urban
E01017533,Urban
E01017534,Urban
E01017535,Urban
E01017536,Urban
E01017537,Urban
E01017538,Urban
E01017539,Urban
E01017540,Rural
E01017541,Rural
E01017542,Rural
E01017543,Rural
E01017544,Rural
E01017545,Rural
E01017546,Rural
E01017547,Rural
E01017548,Rural
E01017549,Rural
E01017550,Urban
E01017551,Rural
E01017552,Rural
E01017553,Rural
E01017554,Rural
E01017555,Urban
E01017556,Urban
E01017557,Urban
E01017558,Rural
E01017559,Rural
E01017560,Rural
E01017561,Rural
E01017562,Rural
E01017563,Rural
E01017564,Rural
E01017565,Urban
E01017566,Urban
E01017567,Urban
E01017568,Urban
E01017569,Urban
E01017570,Urban
E01017571,Rural
E01017572,Rural
E01017573,Urban
E01017575,Urban
E01017576,Urban
E01017577,Rural
E01017578,Urban
E01017579,Urban
E01017580,Urban
E01017581,Urban
E01017582,Urban
E01017583,Urban
E01017584,Urban
E01017585,Urban
E01017586,Rural
E01017587,Rural
E01017588,Rural
E01017589,Urban
E01017590,Urban
E01017591,Urban
E01017592,Urban
E01017593,Urban
E01017594,Urban
E01017595,Urban
E01017596,Urban
E01017597,Urban
E01017598,Urban
E01017599,Urban
E01017600,Urban
E01017601,Urban
E01017602,Urban
E01017603,Urban
E01017604,Urban
E01017605,Urban
E01017606,Urban
E01017607,Urban
E01017608,Urban
E01017609,Urban
E01017610,Urban
E01017611,Urban
E01017612,Urban
E01017613,Urban
E01017614,Urban
E01017615,Rural
E01017616,Urban
E01017617,Urban
E01017618,Urban
E01017619,Urban
E01017620,Rural
E01017621,Rural
E01017622,Rural
E01017623,Urban
E01017624,Urban
E01017625,Urban
E01017626,Urban
E01017627,Rural
E01017628,Urban
E01017629,Rural
E01017630,Rural
E01017631,Urban
E01017632,Rural
E01017634,Urban
E01017635,Urban
E01017636,Urban
E01017637,Urban
E01017638,Urban
E01017639,Urban
E01017640,Urban
E01017641,Urban
E01017642,Rural
E01017643,Rural
E01017644,Urban
E01017645,Urban
E01017646,Urban
E01017647,Urban
E01017648,Urban
E01017649,Urban
E01017650,Urban
E01017651,Rural
E01017652,Rural
E01017653,Urban
E01017654,Urban
E01017655,Urban
E01017657,Rural
E01017658,Rural
E01017659,Urban
E01017660,Urban
E01017661,Urban
E01017662,Urban
E01017663,Urban
E01017664,Urban
E01017665,Urban
E01017666,Urban
E01017667,Urban
E01017668,Urban
E01017669,Rural
E01017670,Rural
E01017671,Rural
E01017672,Rural
E01017673,Rural
E01017674,Rural
E01017675,Rural
E01017676,Rural
E01017677,Rural
E01017678,Rural
E01017679,Rural
E01017680,Rural
E01017681,Rural
E01017682,Rural
E01017683,Rural
E01017684,Rural
E01017687,Urban
E01017688,Urban
E01017689,Urban
E01017690,Urban
E01017691,Urban
E01017692,Urban
E01017693,Rural
E01017694,Rural
E01017695,Rural
E01017696,Rural
E01017697,Urban
E01017698,Urban
E01017699,Urban
E01017700,Urban
E01017701,Rural
E01017702,Rural
E01017703,Rural
E01017704,Rural
E01017705,Urban
E01017706,Urban
E01017707,Urban
E01017708,Urban
E01017709,Urban
E01017710,Urban
E01017711,Urban
E01017712,Urban
E01017713,Rural
E01017714,Rural
E01017715,Rural
E01017716,Rural
E01017717,Rural
E01017718,Rural
E01017719,Rural
E01017720,Rural
E01017721,Urban
E01017722,Urban
E01017723,Urban
E01017724,Urban
E01017726,Rural
E01017727,Rural
E01017728,Rural
E01017729,Rural
E01017730,Rural
E01017731,Rural
E01017732,Rural
E01017733,Rural
E01017734,Rural
E01017735,Rural
E01017736,Rural
E01017737,Rural
E01017738,Rural
E01017739,Urban
E01017740,Urban
E01017741,Urban
E01017742,Urban
E01017743,Urban
E01017744,Urban
E01017745,Urban
E01017746,Urban
E01017747,Urban
E01017748,Urban
E01017749,Urban
E01017750,Rural
E01017751,Urban
E01017752,Rural
E01017753,Urban
E01017754,Urban
E01017755,Urban
E01017756,Urban
E01017757,Urban
E01017758,Urban
E01017759,Rural
E01017760,Rural
E01017761,Rural
E01017762,Urban
E01017763,Urban
E01017764,Urban
E01017765,Urban
E01017766,Rural
E01017767,Urban
E01017768,Rural
E01017769,Urban
E01017770,Urban
E01017771,Urban
E01017773,Urban
E01017774,Urban
E01017775,Urban
E01017776,Urban
E01017777,Urban
E01017778,Rural
E01017779,Rural
E01017780,Urban
E01017781,Urban
E01017782,Urban
E01017783,Rural
E01017784,Urban
E01017785,Rural
E01017786,Rural
E01017787,Rural
E01017788,Rural
E01017789,Urban
E01017790,Urban
E01017791,Urban
E01017792,Urban
E01017793,Urban
E01017794,Rural
E01017795,Urban
E01017796,Urban
E01017797,Urban
E01017798,Urban
E01017799,Urban
E01017800,Urban
E01017801,Urban
E01017802,Urban
E01017803,Urban
E01017804,Urban
E01017805,Urban
E01017806,Urban
E01017807,Urban
E01017808,Urban
E01017809,Urban
E01017810,Rural
E01017811,Rural
E01017812,Urban
E01017813,Rural
E01017814,Urban
E01017815,Urban
E01017816,Urban
E01017817,Urban
E01017818,Urban
E01017819,Urban
E01017820,Urban
E01017821,Urban
E01017822,Urban
E01017823,Rural
E01017824,Rural
E01017825,Rural
E01017826,Rural
E01017827,Rural
E01017828,Rural
E01017829,Rural
E01017830,Urban
E01017831,Urban
E01017832,Urban
E01017833,Urban
E01017834,Rural
E01017835,Rural
E01017836,Urban
E01017837,Urban
E01017838,Urban
E01017839,Urban
E01017840,Urban
E01017841,Urban
E01017842,Rural
E01017843,Urban
E01017844,Urban
E01017845,Urban
E01017846,Urban
E01017847,Urban
E01017848,Urban
E01017849,Urban
E01017850,Urban
E01017851,Urban
E01017852,Urban
E01017853,Urban
E01017854,Rural
E01017855,Rural
E01017856,Rural
E01017857,Urban
E01017858,Urban
E01017859,Urban
E01017860,Urban
E01017861,Urban
E01017862,Urban
E01017863,Urban
E01017864,Urban
E01017865,Urban
E01017866,Urban
E01017867,Urban
E01017868,Urban
E01017869,Urban
E01017870,Urban
E01017871,Urban
E01017872,Urban
E01017873,Urban
E01017874,Urban
E01017875,Rural
E01017876,Urban
E01017877,Urban
E01017878,Rural
E01017880,Urban
E01017881,Urban
E01017882,Urban
E01017883,Urban
E01017884,Urban
E01017885,Rural
E01017886,Rural
E01017887,Rural
E01017888,Rural
E01017889,Urban
E01017890,Urban
E01017891,Urban
E01017892,Urban
E01017893,Urban
E01017894,Urban
E01017895,Urban
E01017896,Urban
E01017897,Urban
E01017898,Urban
E01017899,Urban
E01017900,Urban
E01017901,Urban
E01017902,Urban
E01017903,Urban
E01017904,Urban
E01017905,Urban
E01017906,Urban
E01017907,Urban
E01017908,Urban
E01017909,Urban
E01017910,Urban
E01017911,Urban
E01017912,Urban
E01017913,Urban
E01017914,Urban
E01017915,Rural
E01017916,Rural
E01017917,Rural
E01017918,Rural
E01017919,Urban
E01017920,Urban
E01017921,Urban
E01017922,Urban
E01017923,Urban
E01017924,Urban
E01017925,Urban
E01017926,Urban
E01017927,Urban
E01017928,Urban
E01017929,Rural
E01017930,Rural
E01017931,Rural
E01017932,Rural
E01017933,Rural
E01017934,Urban
E01017935,Urban
E01017936,Urban
E01017937,Urban
E01017938,Urban
E01017939,Urban
E01017940,Urban
E01017941,Urban
E01017942,Urban
E01017943,Urban
E01017944,Urban
E01017945,Urban
E01017946,Urban
E01017947,Urban
E01017948,Urban
E01017949,Urban
E01017950,Urban
E01017951,Urban
E01017952,Urban
E01017953,Urban
E01017954,Urban
E01017955,Urban
E01017956,Urban
E01017957,Urban
E01017958,Urban
E01017959,Urban
E01017960,Urban
E01017961,Urban
E01017962,Urban
E01017963,Urban
E01017964,Urban
E01017965,Urban
E01017966,Urban
E01017967,Urban
E01017968,Urban
E01017969,Urban
E01017971,Urban
E01017972,Urban
E01017973,Urban
E01017974,Urban
E01017975,Urban
E01017976,Urban
E01017977,Urban
E01017978,Urban
E01017979,Urban
E01017980,Urban
E01017983,Urban
E01017984,Urban
E01017985,Urban
E01017986,Urban
E01017987,Urban
E01017988,Urban
E01017989,Urban
E01017990,Urban
E01017991,Urban
E01017992,Urban
E01017993,Urban
E01017994,Urban
E01017995,Urban
E01017996,Urban
E01017997,Urban
E01017998,Urban
E01017999,Urban
E01018000,Urban
E01018001,Urban
E01018002,Urban
E01018003,Urban
E01018005,Urban
E01018006,Urban
E01018007,Urban
E01018008,Urban
E01018009,Urban
E01018010,Urban
E01018011,Rural
